study	run	organism	strategy	path
SRP081654	SRR4027214	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027214.sra
SRP081654	SRR4027215	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027215.sra
SRP081654	SRR4027216	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027216.sra
SRP081654	SRR4027217	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027217.sra
SRP081654	SRR4027218	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027218.sra
SRP081654	SRR4027219	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027219.sra
SRP081654	SRR4027220	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027220.sra
SRP081654	SRR4027221	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027221.sra
SRP081654	SRR4027222	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027222.sra
SRP081654	SRR4027223	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027223.sra
SRP081654	SRR4027224	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027224.sra
SRP081654	SRR4027225	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027225.sra
SRP081654	SRR4027226	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027226.sra
SRP081654	SRR4027227	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027227.sra
SRP081654	SRR4027228	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027228.sra
SRP081654	SRR4027229	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027229.sra
SRP081654	SRR4027230	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027230.sra
SRP081654	SRR4027231	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027231.sra
SRP081654	SRR4027232	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027232.sra
SRP081654	SRR4027233	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027233.sra
SRP081654	SRR4027234	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027234.sra
SRP081654	SRR4027235	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027235.sra
SRP081654	SRR4027236	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027236.sra
SRP081654	SRR4027237	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027237.sra
SRP081654	SRR4027238	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027238.sra
SRP081654	SRR4027239	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027239.sra
SRP081654	SRR4027240	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027240.sra
SRP081654	SRR4027241	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027241.sra
SRP081654	SRR4027242	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027242.sra
SRP081654	SRR4027243	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027243.sra
SRP081654	SRR4027244	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027244.sra
SRP081654	SRR4027245	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027245.sra
SRP081654	SRR4027246	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027246.sra
SRP081654	SRR4027247	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027247.sra
SRP081654	SRR4027248	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027248.sra
SRP081654	SRR4027249	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027249.sra
SRP081654	SRR4027250	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027250.sra
SRP081654	SRR4027251	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027251.sra
SRP081654	SRR4027252	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027252.sra
SRP081654	SRR4027253	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027253.sra
SRP081654	SRR4027254	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027254.sra
SRP081654	SRR4027255	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027255.sra
SRP081654	SRR4027256	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027256.sra
SRP081654	SRR4027257	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027257.sra
SRP081654	SRR4027258	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027258.sra
SRP081654	SRR4027259	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027259.sra
SRP081654	SRR4027260	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027260.sra
SRP081654	SRR4027261	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027261.sra
SRP081654	SRR4027262	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027262.sra
SRP081654	SRR4027263	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027263.sra
SRP081654	SRR4027264	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027264.sra
SRP081654	SRR4027265	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027265.sra
SRP081654	SRR4027266	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027266.sra
SRP081654	SRR4027267	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027267.sra
SRP081654	SRR4027268	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027268.sra
SRP081654	SRR4027269	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027269.sra
SRP081654	SRR4027270	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027270.sra
SRP081654	SRR4027271	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027271.sra
SRP081654	SRR4027272	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027272.sra
SRP081654	SRR4027273	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027273.sra
SRP081654	SRR4027274	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027274.sra
SRP081654	SRR4027275	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027275.sra
SRP081654	SRR4027276	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027276.sra
SRP081654	SRR4027277	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027277.sra
SRP081654	SRR4027278	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027278.sra
SRP081654	SRR4027279	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027279.sra
SRP081654	SRR4027280	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027280.sra
SRP081654	SRR4027281	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027281.sra
SRP081654	SRR4027282	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027282.sra
SRP081654	SRR4027283	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027283.sra
SRP081654	SRR4027284	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027284.sra
SRP081654	SRR4027285	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027285.sra
SRP081654	SRR4027286	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027286.sra
SRP081654	SRR4027287	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027287.sra
SRP081654	SRR4027288	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027288.sra
SRP081654	SRR4027289	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027289.sra
SRP081654	SRR4027290	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027290.sra
SRP081654	SRR4027291	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027291.sra
SRP081654	SRR4027292	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027292.sra
SRP081654	SRR4027293	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027293.sra
SRP081654	SRR4027294	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027294.sra
SRP081654	SRR4027295	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027295.sra
SRP081654	SRR4027296	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027296.sra
SRP081654	SRR4027297	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027297.sra
SRP081654	SRR4027298	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027298.sra
SRP081654	SRR4027299	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027299.sra
SRP081654	SRR4027300	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027300.sra
SRP081654	SRR4027301	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027301.sra
SRP081654	SRR4027302	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027302.sra
SRP081654	SRR4027303	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027303.sra
SRP081654	SRR4027304	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027304.sra
SRP081654	SRR4027305	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027305.sra
SRP081654	SRR4027306	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027306.sra
SRP081654	SRR4027307	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027307.sra
SRP081654	SRR4027308	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027308.sra
SRP081654	SRR4027309	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027309.sra
SRP081654	SRR4027310	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027310.sra
SRP081654	SRR4027311	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027311.sra
SRP081654	SRR4027312	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027312.sra
SRP081654	SRR4027313	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027313.sra
SRP081654	SRR4027314	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027314.sra
SRP081654	SRR4027316	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027316.sra
SRP081654	SRR4027327	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027327.sra
SRP081654	SRR4027338	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027338.sra
SRP081654	SRR4027349	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027349.sra
SRP081654	SRR4027360	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027360.sra
SRP081654	SRR4027371	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027371.sra
SRP081654	SRR4027382	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027382.sra
SRP081654	SRR4027393	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027393.sra
SRP081654	SRR4027394	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027394.sra
SRP081654	SRR4027405	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027405.sra
SRP081654	SRR4027416	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027416.sra
SRP081654	SRR4027427	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027427.sra
SRP081654	SRR4027438	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027438.sra
SRP081654	SRR4027449	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027449.sra
SRP081654	SRR4027460	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027460.sra
SRP081654	SRR4027471	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027471.sra
SRP081654	SRR4027472	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027472.sra
SRP081654	SRR4027473	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027473.sra
SRP081654	SRR4027474	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027474.sra
SRP081654	SRR4027475	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027475.sra
SRP081654	SRR4027476	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027476.sra
SRP081654	SRR4027477	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027477.sra
SRP081654	SRR4027478	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027478.sra
SRP081654	SRR4027479	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027479.sra
SRP081654	SRR4027480	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027480.sra
SRP081654	SRR4027481	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027481.sra
SRP081654	SRR4027482	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027482.sra
SRP081654	SRR4027483	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027483.sra
SRP081654	SRR4027484	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027484.sra
SRP081654	SRR4027485	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027485.sra
SRP081654	SRR4027486	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027486.sra
SRP081654	SRR4027487	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027487.sra
SRP081654	SRR4027488	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027488.sra
SRP081654	SRR4027489	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027489.sra
SRP081654	SRR4027490	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027490.sra
SRP081654	SRR4027491	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027491.sra
SRP081654	SRR4027492	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027492.sra
SRP081654	SRR4027493	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027493.sra
SRP081654	SRR4027494	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027494.sra
SRP081654	SRR4027495	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027495.sra
SRP081654	SRR4027496	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027496.sra
SRP081654	SRR4027497	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027497.sra
SRP081654	SRR4027498	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027498.sra
SRP081654	SRR4027499	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027499.sra
SRP081654	SRR4027500	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027500.sra
SRP081654	SRR4027501	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027501.sra
SRP081654	SRR4027502	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027502.sra
